nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x
0.124576,0.3293951,0.23399776,0.33651397,0.2093886,0.4573952,0.39603266,0.35976127,0.36743292,0.47901207,0.4481616,0.30386528,0.4284406,0.36560434,0.4957151,0.4426038,0.4844514,0.5017611,0.68124634,0.31510407,0.6764129,0.5520677,0.88093954,0.32131535,0.8378592,0.66823494
0.13736382,0.3400905,0.24740025,0.32545838,0.22125025,0.46880138,0.3999426,0.3359823,0.3623541,0.5232382,0.44005364,0.2965026,0.43629327,0.45864123,0.5023469,0.43440968,0.48695296,0.5100318,0.69183743,0.3358703,0.671294,0.5493857,0.88047653,0.34106764,0.8407389,0.66319746
0.13205835,0.36872265,0.2540413,0.331321,0.22544883,0.4838385,0.40694246,0.3221126,0.3707081,0.54947263,0.44098973,0.29449773,0.4369482,0.50522935,0.4984632,0.43399593,0.48877728,0.51920646,0.69577855,0.35124522,0.67531246,0.56095326,0.8963981,0.3613579,0.8508932,0.66924775
0.13459969,0.3903275,0.25237894,0.34164673,0.2226732,0.50640506,0.41077468,0.3095053,0.37685108,0.5686889,0.42482185,0.29579538,0.48838013,0.53999865,0.49259534,0.44556823,0.48466125,0.5287843,0.6917616,0.37690514,0.6682112,0.55907923,0.8807723,0.37917876,0.84476435,0.664321
0.11982997,0.4098997,0.2516271,0.34913257,0.22537863,0.5255703,0.40726566,0.30837065,0.3826608,0.589782,0.4053568,0.3146547,0.52697444,0.5498406,0.49545297,0.46421844,0.49078944,0.5453305,0.69451547,0.38913518,0.6700419,0.5669608,0.88479483,0.3970014,0.8456963,0.66561306
0.13635369,0.42758375,0.25152916,0.35790828,0.22875535,0.53460157,0.40443617,0.30765983,0.34322238,0.616034,0.39580327,0.33498093,0.4782282,0.57879144,0.49419716,0.46170357,0.49013808,0.55591786,0.69626296,0.40925363,0.66716355,0.5816458,0.8855246,0.41868162,0.8630104,0.6582194
0.13093336,0.44549823,0.24910247,0.36803114,0.20967841,0.5443148,0.39632964,0.31552747,0.3205795,0.6473382,0.35880825,0.35355136,0.41544715,0.62519735,0.48499665,0.47456208,0.47019443,0.57317185,0.68156326,0.4299756,0.65242136,0.5936906,0.8742402,0.43861645,0.8431296,0.65534467
0.121543616,0.46756247,0.24632326,0.3796349,0.20599252,0.5769218,0.38422555,0.33515096,0.3011785,0.667239,0.36386707,0.37417418,0.42053726,0.6464308,0.48931912,0.48388654,0.4730148,0.5848518,0.697252,0.4446792,0.6570776,0.61699194,0.882799,0.4491292,0.8508015,0.6577185
0.12149139,0.4647434,0.2468798,0.38534844,0.20304847,0.57657635,0.3771535,0.3419005,0.30186898,0.6689545,0.37842712,0.3720178,0.4153382,0.6471502,0.48761854,0.4801753,0.46741244,0.5787053,0.68722665,0.4457397,0.64432114,0.60440254,0.8824118,0.4484366,0.8332759,0.63530624
0.12343904,0.4712761,0.24720584,0.38177207,0.21414171,0.5725693,0.37650093,0.33996046,0.30709478,0.6617223,0.38989493,0.40132427,0.412828,0.64549613,0.4878705,0.4682064,0.4731258,0.5682777,0.70153105,0.43243858,0.64844114,0.60029495,0.8848527,0.4413782,0.8436361,0.61705583
0.12241855,0.4753998,0.24509284,0.39364517,0.21143663,0.5772006,0.3736005,0.33855483,0.3121575,0.66109395,0.40772718,0.4104195,0.40669194,0.6448689,0.48245355,0.467832,0.47363937,0.5695364,0.69960535,0.43406492,0.6535784,0.60231483,0.8801252,0.44386262,0.8543539,0.61130965
0.12345873,0.48539993,0.24129844,0.3905238,0.21587175,0.5841249,0.36695796,0.34698948,0.3235084,0.66453534,0.40993443,0.42317903,0.42161384,0.646956,0.48364896,0.46942052,0.47679603,0.5703072,0.6900288,0.4401986,0.6589863,0.5921112,0.88512087,0.44118848,0.86662626,0.5890536
0.13418578,0.48394585,0.24998155,0.39057997,0.2282974,0.5798429,0.36764687,0.34512714,0.3323982,0.6567116,0.39978144,0.42193332,0.42421296,0.63548833,0.49209374,0.46299556,0.48208553,0.56756884,0.68833417,0.44088155,0.65895665,0.5853514,0.8846343,0.44224963,0.85697806,0.5772437
0.13297455,0.48968154,0.24700134,0.39495713,0.22983418,0.5874027,0.37285882,0.35505107,0.34008694,0.657303,0.4097771,0.4317033,0.4283881,0.62483084,0.49354708,0.46133065,0.4851064,0.56721646,0.68970406,0.44669297,0.6595463,0.57977355,0.8872059,0.44292966,0.8550232,0.571299
0.12976544,0.4904676,0.24669123,0.393633,0.23201305,0.5850543,0.35633853,0.3466659,0.33973432,0.6493328,0.4005109,0.4166294,0.42286992,0.62444174,0.48323995,0.4579126,0.47921386,0.5558952,0.6828953,0.44145295,0.65824723,0.56607825,0.88745904,0.43789473,0.84995794,0.5566113
0.13307954,0.49824187,0.2493654,0.40680376,0.23615137,0.5934742,0.35146332,0.36079624,0.34622812,0.6573965,0.4162271,0.4177369,0.42611462,0.6219272,0.49076346,0.4647632,0.48838884,0.5614084,0.68222344,0.44913772,0.66241056,0.5591569,0.880966,0.4392114,0.8423515,0.54759836
0.1445764,0.49458686,0.25947797,0.40853366,0.24560212,0.5873595,0.36053318,0.36348814,0.36245677,0.6529766,0.43250862,0.4350521,0.44486192,0.5984442,0.49545664,0.4571733,0.4967376,0.5487857,0.70037645,0.44109005,0.67757016,0.5543681,0.8898146,0.43081316,0.85800135,0.53213125
0.13804862,0.49865025,0.2561658,0.40401974,0.24314804,0.58820754,0.37717405,0.37566087,0.35846314,0.6534638,0.44124955,0.43742073,0.43336618,0.59623367,0.49118242,0.45430908,0.4883207,0.55396825,0.6950304,0.43606946,0.6724871,0.5487783,0.8881056,0.42071098,0.8553267,0.5216743
0.14523041,0.4954829,0.25299153,0.39889485,0.24553882,0.584879,0.3738695,0.3652883,0.35113165,0.6482281,0.4307448,0.4455141,0.42721012,0.59440833,0.49304795,0.44337225,0.49165604,0.5409275,0.6938538,0.42433107,0.68152785,0.53684264,0.8816335,0.40744603,0.8612586,0.50626665
0.12084757,0.49796417,0.22840235,0.40428504,0.22893338,0.58095306,0.3593528,0.3623788,0.34625062,0.65137255,0.4131284,0.4528562,0.42211968,0.5808175,0.48727575,0.44027913,0.4875082,0.5405708,0.68191624,0.41953367,0.68601036,0.5228981,0.88481206,0.38931575,0.8772252,0.5018018
0.11981874,0.49466065,0.23033947,0.40757722,0.22499445,0.58085454,0.35747588,0.3692235,0.33980864,0.65025145,0.37303108,0.45393735,0.40138936,0.57625246,0.48657525,0.4448985,0.48487496,0.5395476,0.67260665,0.42354456,0.68058187,0.521258,0.84601575,0.39615637,0.84594417,0.5031181
0.12141407,0.49937758,0.23448789,0.39283395,0.23131394,0.5878769,0.36981332,0.35995868,0.34806085,0.6451352,0.40822423,0.43464014,0.41699928,0.57418585,0.4929343,0.43669325,0.4937044,0.5352495,0.6829792,0.41087842,0.7029628,0.5151809,0.8764441,0.37463862,0.88863343,0.5019848
0.11746509,0.5189263,0.22926988,0.40635026,0.22092076,0.5846217,0.3546297,0.35901457,0.32223135,0.65106654,0.3921593,0.45618948,0.39347252,0.5923586,0.48491892,0.4455718,0.48680744,0.5416374,0.6772924,0.40274617,0.69922507,0.5256252,0.8478986,0.37731752,0.86695343,0.5078247
0.12640533,0.49228746,0.23544535,0.40471768,0.22796659,0.5848954,0.3517873,0.35656428,0.3451384,0.63701326,0.40383106,0.45653963,0.40508205,0.57458454,0.47886893,0.43815136,0.48416764,0.52952605,0.67478174,0.4089313,0.70121527,0.52921844,0.8400564,0.37753177,0.88256985,0.5146402
0.1198207,0.498891,0.22420761,0.41053653,0.20999195,0.5882851,0.34489194,0.3689289,0.3255735,0.64594483,0.37547857,0.4726437,0.3865671,0.5969967,0.46479252,0.45520037,0.46796668,0.5423685,0.66337305,0.4226784,0.6829292,0.54854757,0.83930355,0.3812271,0.87897563,0.53485084
0.13397545,0.50112706,0.23238024,0.41771567,0.21869422,0.5877751,0.35103992,0.37591413,0.33679694,0.6424528,0.38532463,0.45000294,0.3880017,0.5970101,0.48024598,0.4553607,0.48215675,0.5356361,0.67789453,0.42370272,0.68497103,0.5478882,0.8422583,0.37535533,0.87236804,0.5378816
0.12589145,0.49661505,0.23307896,0.40592498,0.22530264,0.58565706,0.3551693,0.36304438,0.35178742,0.64094824,0.4182116,0.44455937,0.40259138,0.58558136,0.48285547,0.44450828,0.48490855,0.53133976,0.68911403,0.41380462,0.69324934,0.5542062,0.8599752,0.3564852,0.8725872,0.5465901
0.13735344,0.4999035,0.25039327,0.41350305,0.23216195,0.5845705,0.3637502,0.362621,0.34833142,0.6439422,0.4259516,0.44360977,0.426614,0.59377754,0.48312983,0.45269707,0.48367676,0.53706324,0.6919265,0.41924575,0.6994698,0.5746846,0.88321215,0.3512556,0.88837355,0.57709
0.15252417,0.51893735,0.25984618,0.41417664,0.24481069,0.59202486,0.36331123,0.36865124,0.3601495,0.6584592,0.42519283,0.45655832,0.4331732,0.59807277,0.48835817,0.45415747,0.48203784,0.5488453,0.69254845,0.41991493,0.7011042,0.59239125,0.8766625,0.3483806,0.8933917,0.607841
0.14139275,0.52971005,0.26023537,0.4164712,0.2470715,0.60236937,0.3587786,0.36847016,0.36392114,0.6648346,0.43496886,0.45447347,0.45438573,0.5985968,0.48782638,0.45505217,0.48793706,0.55255604,0.6948247,0.417788,0.696484,0.6017118,0.87200725,0.34398437,0.89726967,0.63196623
0.16288929,0.5443647,0.27511618,0.42017987,0.2622203,0.6062516,0.38713473,0.3775771,0.3833545,0.66626185,0.45317212,0.4756408,0.4569745,0.5997058,0.5082081,0.4595143,0.5074406,0.5506695,0.6995809,0.40910152,0.6910099,0.6071772,0.8765302,0.34005773,0.8906223,0.65134627
0.16193925,0.52595806,0.2766459,0.41960675,0.26815706,0.60613453,0.4177223,0.38246113,0.3901942,0.66862124,0.47473505,0.47687107,0.4762793,0.60318446,0.52579623,0.45670438,0.52590483,0.5480129,0.6952534,0.4074945,0.7120951,0.62886584,0.8730232,0.33112857,0.8902146,0.6543065
0.15885039,0.5240804,0.27621496,0.41507074,0.27256733,0.6073394,0.42217976,0.38408777,0.4076447,0.66565025,0.48416814,0.4635429,0.493413,0.60280937,0.5332213,0.45087644,0.53678656,0.5495598,0.7006882,0.40853223,0.70640475,0.63382494,0.864503,0.32936046,0.8813714,0.65144646
0.15181203,0.52916914,0.2702067,0.42718974,0.26641408,0.5945611,0.41661435,0.3840647,0.40846267,0.6725683,0.485149,0.44193527,0.49980626,0.6083182,0.53540367,0.44965306,0.5432016,0.5483035,0.70565134,0.4112672,0.7131272,0.64201057,0.8647402,0.32917017,0.8868265,0.65588665
0.14305003,0.51353776,0.26146978,0.4140782,0.26263592,0.59226865,0.40258095,0.36974078,0.40813017,0.66785836,0.48613685,0.41387227,0.49868822,0.6033972,0.5357816,0.43954623,0.545903,0.54134136,0.69813997,0.4039645,0.70658445,0.64039105,0.85418856,0.32329416,0.8877063,0.66056097
0.13433366,0.5129422,0.25100693,0.41323188,0.24988285,0.5886861,0.39196151,0.36670595,0.3948339,0.6641345,0.43818158,0.41591692,0.49311024,0.6047047,0.5158103,0.43510535,0.52285784,0.545004,0.6870441,0.40809968,0.7030169,0.6327361,0.8435536,0.33213398,0.88883185,0.6617238
0.12086061,0.5296564,0.24074216,0.40284857,0.24553595,0.58509207,0.39394215,0.36814743,0.38454285,0.6579972,0.41468805,0.40001577,0.47340715,0.5972237,0.5084356,0.42530406,0.516846,0.5374081,0.6836473,0.40197313,0.7025441,0.62291366,0.84892315,0.3342558,0.88494945,0.6662509
0.1286979,0.5162188,0.23603687,0.39290673,0.24415492,0.57400405,0.38023946,0.3469207,0.3825613,0.6397549,0.4532561,0.39986905,0.46611628,0.5801722,0.50149953,0.41559315,0.5091248,0.5283525,0.6874214,0.39598736,0.70338225,0.6020376,0.847104,0.3398655,0.8997599,0.6647613
0.12060501,0.5031336,0.21743593,0.38546908,0.23341753,0.56274086,0.35811123,0.33804378,0.35628608,0.62955576,0.43910602,0.38274947,0.4506509,0.5629298,0.48095092,0.40491062,0.48248172,0.5105541,0.680024,0.38410205,0.67885584,0.5704915,0.8349518,0.33781478,0.84410787,0.6310157
0.118398026,0.5033271,0.22632876,0.3912872,0.23892334,0.57832116,0.3702991,0.34325114,0.3657243,0.63623565,0.44230652,0.39369497,0.45166647,0.57614356,0.49186274,0.41687453,0.4925309,0.5203382,0.70260835,0.38989854,0.7003582,0.5782382,0.8823686,0.34840685,0.89895105,0.64388865
0.123540126,0.49887747,0.22293,0.39918974,0.23750988,0.5751381,0.35658517,0.35268933,0.35683894,0.629935,0.42832845,0.39475933,0.44177935,0.57903427,0.4825638,0.4140547,0.4846279,0.5184238,0.68471915,0.3952806,0.6798296,0.57430255,0.85884434,0.35663423,0.86931646,0.6151131
0.120056696,0.51088846,0.22912216,0.4053086,0.24050452,0.5922273,0.3569505,0.3628911,0.3610063,0.6354026,0.45465338,0.4109816,0.44500095,0.58275545,0.48081887,0.4235722,0.48343453,0.5291576,0.68512857,0.4041714,0.67405117,0.57117885,0.8698474,0.3684735,0.8657931,0.6078887
0.14200222,0.518152,0.24809375,0.40839228,0.25276202,0.5898095,0.36778635,0.35883707,0.36573917,0.6302593,0.46771824,0.40626633,0.45660278,0.5868238,0.49204865,0.41878,0.4980221,0.51636183,0.69994485,0.3990107,0.69635284,0.58103096,0.8715985,0.36007404,0.90118474,0.57848126
0.134052,0.529475,0.24096183,0.41322926,0.24976039,0.58697987,0.36753714,0.36025634,0.36398193,0.6260799,0.465028,0.41199815,0.4587317,0.5835157,0.48732075,0.4166805,0.4906105,0.5154795,0.69197184,0.40492818,0.68994665,0.573753,0.8666672,0.35596868,0.87869626,0.55742395
0.14097635,0.5474435,0.2523835,0.42214084,0.2593134,0.5960763,0.38048497,0.36571673,0.3841136,0.6302246,0.46013796,0.42614666,0.46801692,0.59420824,0.49898925,0.42760512,0.50036174,0.5229473,0.6912317,0.41277742,0.69088364,0.5743784,0.8537852,0.36312255,0.8928656,0.5600121
0.15169567,0.52163285,0.2597925,0.41646844,0.26879328,0.60038716,0.38822085,0.3662906,0.39293176,0.62269187,0.4700664,0.419922,0.471573,0.59804356,0.50641567,0.42965454,0.5067283,0.5209739,0.6888129,0.4105833,0.70265746,0.5614749,0.85969085,0.36212817,0.8823934,0.54885465
0.14481136,0.5194044,0.26239127,0.4188872,0.27498177,0.60584486,0.39388618,0.37128222,0.403234,0.6397022,0.4908938,0.40815258,0.47324228,0.6137473,0.51064855,0.42152998,0.5155854,0.51877075,0.6963946,0.40300614,0.70880574,0.5756036,0.85923964,0.36825505,0.89924276,0.56238145
0.16590936,0.5401427,0.2678131,0.4182251,0.27751467,0.57584137,0.39082202,0.35982132,0.39468482,0.6253446,0.48789868,0.39292789,0.49855,0.57931167,0.52467585,0.40580836,0.5269168,0.48651972,0.6880482,0.4022875,0.6955767,0.56585675,0.8353076,0.37451962,0.877332,0.5620553
0.15589617,0.5204793,0.25970313,0.41187373,0.27096242,0.57761115,0.3979964,0.36138523,0.39838246,0.62985086,0.5000748,0.3771159,0.5000846,0.5820286,0.53487927,0.38813093,0.5399973,0.48363584,0.70313007,0.41063246,0.7013111,0.5903107,0.85133576,0.37306032,0.87737185,0.5832499
0.1503526,0.5341284,0.2553603,0.40787676,0.26815203,0.5828924,0.40927294,0.37432998,0.42337713,0.6274686,0.5362464,0.40053692,0.52031696,0.5782718,0.5354506,0.36458477,0.53715414,0.4654136,0.7255476,0.4187234,0.70604414,0.5981048,0.8780268,0.37007785,0.9048695,0.59172964
0.15359613,0.5243269,0.24971451,0.40730873,0.25551412,0.56610495,0.40938327,0.37467855,0.41081756,0.617171,0.49068806,0.49048316,0.5117979,0.56754905,0.5327482,0.34153485,0.5307216,0.43461034,0.70763844,0.42077443,0.6819781,0.5936749,0.8635751,0.37648386,0.8864542,0.59171593
0.14240673,0.5453043,0.24397181,0.4265526,0.260928,0.5827537,0.40263575,0.38356137,0.41904795,0.63245094,0.50634086,0.4561805,0.53528565,0.5652053,0.5305232,0.3566394,0.53009427,0.4444514,0.69790685,0.45281523,0.68314815,0.6116115,0.85616034,0.39526203,0.9051043,0.597088
0.14442647,0.5399161,0.24179,0.43844527,0.26321605,0.5733315,0.3942028,0.41822258,0.41530395,0.6196528,0.47948092,0.5290068,0.49959758,0.57905024,0.52615523,0.34881878,0.5291791,0.43019935,0.6743142,0.45937017,0.667819,0.6035554,0.8365047,0.40273893,0.8884738,0.5919061
0.1325092,0.5473284,0.23893033,0.4508571,0.24250984,0.56822246,0.38539717,0.4383338,0.39316124,0.62060267,0.4583292,0.5554777,0.47591397,0.59060526,0.5252458,0.35377875,0.5267184,0.4292019,0.6575197,0.4710128,0.6638162,0.61327726,0.82383263,0.41957083,0.90192497,0.5721039
0.1417626,0.5608488,0.24034081,0.45871237,0.2309921,0.5597626,0.3733475,0.44409168,0.36533815,0.6034631,0.42954767,0.5710956,0.44718224,0.59103423,0.5176935,0.36022073,0.51638985,0.43259472,0.633464,0.5128272,0.6580806,0.6097514,0.79638904,0.4330471,0.89395833,0.5560234
0.13185164,0.5826724,0.22848845,0.47883388,0.23177104,0.5541217,0.37026247,0.4482671,0.37391388,0.58325005,0.45321098,0.54825765,0.46672797,0.5735923,0.51177156,0.3812339,0.51362187,0.43551412,0.65067476,0.5180789,0.6625056,0.6090002,0.8262302,0.45545462,0.8655741,0.53328884
0.1320856,0.58639914,0.22532876,0.5118982,0.2299397,0.5246318,0.371151,0.5366732,0.38585073,0.5403591,0.44071192,0.5843375,0.46262297,0.5803452,0.53131,0.4018059,0.5316469,0.41643062,0.6800248,0.54353166,0.69723904,0.60907525,0.8507789,0.4443249,0.87222874,0.49560457
0.13513537,0.575513,0.23396066,0.49739596,0.24674813,0.5044898,0.4024044,0.4866626,0.4202765,0.5124995,0.46680212,0.5729218,0.47249252,0.5782431,0.5526249,0.3928336,0.55524045,0.4015648,0.7114151,0.5318081,0.7262321,0.5976591,0.8848484,0.4060152,0.910648,0.43771958
0.13451624,0.57138777,0.22653261,0.48746467,0.23889597,0.5027855,0.37921557,0.4597261,0.3901345,0.49197105,0.4550091,0.54642725,0.46529633,0.54792595,0.54101956,0.3922203,0.5401284,0.4010236,0.7121456,0.5288529,0.7184242,0.58765817,0.9016622,0.40882835,0.871862,0.40145415
0.13231526,0.580489,0.22082731,0.50050884,0.23125452,0.4985807,0.35778958,0.51578283,0.36333534,0.5319858,0.44834745,0.5474785,0.45610175,0.5484941,0.52585006,0.40985096,0.5272603,0.40312496,0.721674,0.54739225,0.7284645,0.56673414,0.8921989,0.41414964,0.8648934,0.37627512
0.13218987,0.589369,0.2143437,0.5138039,0.21320692,0.52137214,0.35624295,0.5213995,0.34649867,0.53934824,0.40874934,0.5687447,0.4350059,0.5683476,0.5200074,0.4238356,0.5180225,0.42080963,0.73008657,0.56108683,0.7359838,0.56347847,0.8854445,0.38543856,0.89524937,0.37774712
0.12000396,0.6016847,0.19983037,0.5210485,0.19939463,0.53734225,0.3552049,0.5337246,0.34975356,0.5483927,0.4429207,0.5688359,0.44322658,0.56327665,0.50583744,0.42973685,0.5054307,0.43323883,0.73478794,0.54464525,0.731309,0.55746526,0.9040976,0.39922515,0.9063716,0.39167178
0.12670405,0.5940889,0.20397781,0.5160669,0.2106003,0.52114856,0.35147694,0.5056066,0.35498676,0.5321559,0.4493408,0.5497972,0.45608246,0.549981,0.50284797,0.42476425,0.5023442,0.42654788,0.7193456,0.52534735,0.7187771,0.5489633,0.88129944,0.39306548,0.8879668,0.3915855
0.12614705,0.58769727,0.20047124,0.5025941,0.20414038,0.5106332,0.3423005,0.47835812,0.34157047,0.50459844,0.40560305,0.53568906,0.4183798,0.5373498,0.4996346,0.40774533,0.5005333,0.41481388,0.71389157,0.5012042,0.7171842,0.54182583,0.87736636,0.39612043,0.8816083,0.41148078
0.11749763,0.5884445,0.19455959,0.49523023,0.19752018,0.5111742,0.31206608,0.43976507,0.3407712,0.50407183,0.3896725,0.5125894,0.40718073,0.54657596,0.50804365,0.40917304,0.50817204,0.41189045,0.69562066,0.53455377,0.711694,0.52318376,0.86482126,0.43774238,0.8890053,0.39905375
0.12372671,0.5849751,0.19883052,0.49930176,0.20168346,0.49895826,0.33347505,0.49336126,0.33635294,0.50754076,0.37023056,0.57178974,0.37649953,0.57811886,0.50761914,0.40482044,0.50697434,0.41141832,0.7097655,0.4882149,0.7066322,0.5189635,0.8829195,0.40824026,0.902205,0.43042186
0.13163678,0.5819738,0.20177591,0.5012882,0.20383479,0.49237493,0.3234717,0.4922121,0.33830193,0.49915943,0.3500532,0.6042987,0.3746317,0.5889778,0.49886698,0.40805805,0.50333136,0.41388538,0.6962989,0.47422996,0.708503,0.5007788,0.86201614,0.39905646,0.91059214,0.43186274
0.11983877,0.56626475,0.1775929,0.48338658,0.18359272,0.48023677,0.31585935,0.47474867,0.31931263,0.47798175,0.3476907,0.5579388,0.36088103,0.55255735,0.48341668,0.399449,0.48281038,0.3982033,0.67140406,0.46240637,0.6849226,0.48011497,0.82869613,0.40102762,0.87469995,0.44259727
0.12898788,0.5805934,0.19538882,0.5008448,0.20464708,0.49199036,0.33236632,0.552121,0.35863623,0.56105214,0.31543943,0.6100932,0.32461345,0.6174401,0.48217586,0.4043443,0.48343536,0.40348575,0.681478,0.47355676,0.6943316,0.48887604,0.8601902,0.40735742,0.89510006,0.45663446
0.12544139,0.5566545,0.20141537,0.47343484,0.21443942,0.4775003,0.3185733,0.52757055,0.34683686,0.5613676,0.30320466,0.5856584,0.31015924,0.5932825,0.4866805,0.3785594,0.48902607,0.38456434,0.6850713,0.44539014,0.69507647,0.47072572,0.84959406,0.3725071,0.8995077,0.40813497
0.13006164,0.55995536,0.2077999,0.47860458,0.21881033,0.4744442,0.3144034,0.5525514,0.33148342,0.57323104,0.28897837,0.59890693,0.2844245,0.61075824,0.48690075,0.38987052,0.48783445,0.3878397,0.6876502,0.47076964,0.6934053,0.4815025,0.8636169,0.37892815,0.8821835,0.3857457
0.1397118,0.549033,0.2208552,0.47074342,0.2328988,0.4739311,0.31352976,0.56203514,0.3260517,0.5883253,0.24921961,0.6193632,0.24857683,0.62259614,0.5021534,0.38533032,0.50223017,0.38445473,0.7094362,0.46460655,0.70763594,0.4705084,0.90837944,0.37138703,0.9039443,0.34897566
0.14411734,0.55914134,0.22522399,0.49423578,0.23186275,0.44727892,0.28815377,0.59838045,0.2998622,0.60068405,0.23031293,0.64467037,0.22725572,0.6506524,0.4975199,0.40556154,0.49613234,0.38758782,0.70876074,0.46586454,0.7130442,0.4587752,0.8755888,0.37572038,0.9065264,0.33949968
0.14187029,0.5436818,0.22640465,0.5006788,0.221517,0.43575165,0.2712635,0.60715497,0.27651277,0.56847405,0.25228384,0.64888597,0.26288962,0.6227078,0.49553517,0.4153843,0.4955321,0.38553146,0.69737005,0.48359415,0.7071891,0.44989228,0.87301725,0.37894067,0.9327285,0.31055996
0.13233341,0.55634385,0.21759386,0.5411714,0.21528298,0.4471639,0.2733128,0.6510862,0.30728924,0.4075857,0.24325085,0.69435865,0.27609187,0.55379033,0.477312,0.43746927,0.47815344,0.39988106,0.66909605,0.4971376,0.68097407,0.46198612,0.8310589,0.41281715,0.9144436,0.3258361
0.13265972,0.5376866,0.21096669,0.5010111,0.21105091,0.4413896,0.27939585,0.5825711,0.30402753,0.37651697,0.28971815,0.6387248,0.26422322,0.51804006,0.46847722,0.40835193,0.4685942,0.37916905,0.65743506,0.48449367,0.6815074,0.4245742,0.80925107,0.40608996,0.90043974,0.3101734
0.14336462,0.5596818,0.2305471,0.51901436,0.23097126,0.46874616,0.29198653,0.5848968,0.322062,0.37938923,0.30671918,0.68038595,0.2836603,0.51951164,0.48831102,0.43299475,0.4858256,0.4048801,0.6769965,0.49154854,0.69606614,0.42361537,0.802569,0.43359053,0.8983649,0.32903412
0.16687852,0.5422019,0.24425244,0.49958456,0.23247364,0.43584114,0.29956222,0.5620473,0.33193976,0.33388412,0.32526925,0.6657596,0.3475158,0.4180255,0.5051614,0.4076625,0.50621605,0.37828708,0.7053111,0.4766478,0.7276934,0.40710193,0.80594784,0.41029504,0.9308653,0.29417259
0.17590974,0.5499373,0.26746598,0.5120632,0.24967334,0.43944064,0.3263254,0.5979919,0.35401866,0.33690438,0.3630345,0.69660157,0.33593312,0.40881923,0.5198115,0.3945338,0.51729655,0.3784963,0.74568975,0.42836252,0.73330194,0.45985234,0.93400604,0.3246506,0.9408467,0.32117566
0.20181374,0.5407824,0.2767666,0.43582642,0.28309232,0.47736806,0.37569198,0.31008002,0.3478892,0.57680035,0.3759003,0.38334686,0.3867227,0.67990935,0.53079563,0.3532658,0.5380181,0.36563277,0.72378486,0.43203762,0.7537905,0.42191765,0.91161454,0.32865494,0.9470591,0.29722136
0.20570508,0.5457731,0.28029358,0.43523663,0.29099286,0.48287922,0.36922467,0.30562168,0.34902057,0.59318227,0.39491734,0.3744829,0.39244986,0.69450897,0.55489415,0.34525782,0.55915236,0.36194646,0.725687,0.4335985,0.7426419,0.44808942,0.89630866,0.32855356,0.951753,0.32172424
0.20488292,0.4974543,0.2839734,0.37784413,0.29532972,0.4927571,0.39116418,0.26979455,0.34523398,0.6044477,0.40800565,0.34254515,0.39028993,0.7022736,0.554218,0.3175708,0.55624247,0.3499874,0.72768575,0.41878182,0.7493654,0.45879737,0.9030494,0.3181708,0.948236,0.32047132
0.1921768,0.49830014,0.2774313,0.3575189,0.28164405,0.49274516,0.40783694,0.27086502,0.32883888,0.61911243,0.3871143,0.34285542,0.36846703,0.72381884,0.57387847,0.32418907,0.57594377,0.35260198,0.7359582,0.4407404,0.74473363,0.47108796,0.9045312,0.33420718,0.94905996,0.33995575
0.19550598,0.47146925,0.2963387,0.3380167,0.28603613,0.48021904,0.43500224,0.25951666,0.30798963,0.61127794,0.37882343,0.3268164,0.3300968,0.7249825,0.58546466,0.31664747,0.5889899,0.35335177,0.7475797,0.4313472,0.74546015,0.4768303,0.84370476,0.20320158,0.9496374,0.34653565
0.20013496,0.5049668,0.2804755,0.49929675,0.3033989,0.3768578,0.29124326,0.6155825,0.45395276,0.29960445,0.30225584,0.7576582,0.38746572,0.3175144,0.59128934,0.38520402,0.59234124,0.34826547,0.76224995,0.40181458,0.7471139,0.5079216,0.8337139,0.17771533,0.95418113,0.36865357
0.1865521,0.51042086,0.29770413,0.39842758,0.28528392,0.48276496,0.44467783,0.32356003,0.45732322,0.33312273,0.37803793,0.34918106,0.26726165,0.5353343,0.58902293,0.37800443,0.5918527,0.3916631,0.76687056,0.35973093,0.74966544,0.53146064,0.8441424,0.18729751,0.95046276,0.4072095
0.17824441,0.6298282,0.30316228,0.508389,0.29254514,0.6212393,0.39609018,0.40799123,0.22334637,0.7439179,0.4038885,0.30700022,0.21501902,0.73312736,0.5723522,0.486617,0.57795304,0.5176215,0.7568595,0.48326862,0.7427584,0.6618905,0.8782392,0.2925749,0.94856083,0.5445149
0.16993198,0.60735077,0.2617954,0.59291327,0.3087421,0.5034427,0.19781408,0.68098205,0.45104715,0.46773106,0.17774437,0.7466264,0.43702418,0.5530355,0.5641398,0.50100327,0.56913835,0.47651547,0.7576106,0.437099,0.7418341,0.6176241,0.9042502,0.28682125,0.96005243,0.5350972
